datetime,pm25,unit,hour,day,pm25_rolling
2025-12-12 05:00:00+00:00,33.210500208536786,µg/m³,5,12,16.195166736178933
2025-12-12 06:00:00+00:00,33.66683333714803,µg/m³,6,12,25.101722293429912
2025-12-12 07:00:00+00:00,41.06966654459635,µg/m³,7,12,35.98233336342706
2025-12-12 08:00:00+00:00,50.6673329671224,µg/m³,8,12,41.80127761628893
2025-12-12 09:00:00+00:00,22.475000127156576,µg/m³,9,12,38.07066654629178
2025-12-12 10:00:00+00:00,17.655166657765704,µg/m³,10,12,30.265833250681567
2025-12-12 11:00:00+00:00,20.452208320299786,µg/m³,11,12,20.194125035074027
2025-12-12 12:00:00+00:00,23.36083332697551,µg/m³,12,12,20.489402768347006
2025-12-12 13:00:00+00:00,24.514500013987227,µg/m³,13,12,22.775847220420843
2025-12-12 14:00:00+00:00,26.392000007629395,µg/m³,14,12,24.755777782864048
2025-12-12 15:00:00+00:00,22.156000010172523,µg/m³,15,12,24.354166677263052
2025-12-12 16:00:00+00:00,24.216166655222576,µg/m³,16,12,24.254722224341503
2025-12-12 17:00:00+00:00,24.151458334922797,µg/m³,17,12,23.50787500010597
2025-12-12 18:00:00+00:00,38.28333330154418,µg/m³,18,12,28.88365276389652
2025-12-12 19:00:00+00:00,29.71083319981893,µg/m³,19,12,30.715208278761974
2025-12-12 20:00:00+00:00,45.51149978637696,µg/m³,20,12,37.83522209591336
2025-12-12 21:00:00+00:00,44.97704168955485,µg/m³,21,12,40.06645822525025
2025-12-12 22:00:00+00:00,40.13054167429606,µg/m³,22,12,43.53969438340929
2025-12-12 23:00:00+00:00,45.71350021362306,µg/m³,23,12,43.607027859157995
2025-12-13 00:00:00+00:00,31.603333059946696,µg/m³,0,13,39.14912498262194
2025-12-13 01:00:00+00:00,49.175166575113934,µg/m³,1,13,42.16399994956123
2025-12-13 02:00:00+00:00,43.65766703287761,µg/m³,2,13,41.478722222646084
2025-12-13 03:00:00+00:00,47.8443333943685,µg/m³,3,13,46.892389000786686
2025-12-13 04:00:00+00:00,40.78916651407878,µg/m³,4,13,44.0970556471083
2025-12-13 05:00:00+00:00,46.903333028157554,µg/m³,5,13,45.178944312201615
2025-12-13 06:00:00+00:00,39.78066660563152,µg/m³,6,13,42.49105538262262
2025-12-13 07:00:00+00:00,41.642166392008455,µg/m³,7,13,42.775388675265845
2025-12-13 08:00:00+00:00,35.56100006103515,µg/m³,8,13,38.99461101955838
2025-12-13 09:00:00+00:00,36.86966654459635,µg/m³,9,13,38.02427766587999
2025-12-13 10:00:00+00:00,54.80833333333334,µg/m³,10,13,42.412999979654955
2025-12-13 11:00:00+00:00,62.31066691080729,µg/m³,11,13,51.32955559624566
2025-12-13 12:00:00+00:00,43.19483311971029,µg/m³,12,13,53.437944454616975
2025-12-13 13:00:00+00:00,30.81666657129924,µg/m³,13,13,45.44072220060561
2025-12-13 14:00:00+00:00,21.811166667938235,µg/m³,14,13,31.940888786315924
2025-12-13 15:00:00+00:00,24.32550001144409,µg/m³,15,13,25.651111083560526
2025-12-13 16:00:00+00:00,25.716666666666665,µg/m³,16,13,23.951111115349665
2025-12-13 17:00:00+00:00,26.33866662979126,µg/m³,17,13,25.460277769300674
2025-12-13 18:00:00+00:00,39.90883312225342,µg/m³,18,13,30.654722139570453
2025-12-13 19:00:00+00:00,31.66199973424276,µg/m³,19,13,32.63649982876248
2025-12-13 20:00:00+00:00,24.01100006103516,µg/m³,20,13,31.860610972510454
2025-12-13 21:00:00+00:00,19.771999994913735,µg/m³,21,13,25.148333263397223
2025-12-13 22:00:00+00:00,25.76116666793823,µg/m³,22,13,23.181388907962383
2025-12-13 23:00:00+00:00,30.671833356221512,µg/m³,23,13,25.401666673024497
2025-12-14 00:00:00+00:00,29.988166840871173,µg/m³,0,14,28.807055621676977
2025-12-14 01:00:00+00:00,37.62833302815755,µg/m³,1,14,32.762777741750085
2025-12-14 02:00:00+00:00,40.919666544596346,µg/m³,2,14,36.178722137875035
2025-12-14 03:00:00+00:00,24.97533334096273,µg/m³,3,14,34.50777763790555
2025-12-14 04:00:00+00:00,28.82483329772949,µg/m³,4,14,31.57327772776286
2025-12-14 05:00:00+00:00,18.84399998982747,µg/m³,5,14,24.214722209506572
2025-12-14 06:00:00+00:00,2.0363333406547706,µg/m³,6,14,16.568388876070582
2025-12-14 07:00:00+00:00,6.045090902935375,µg/m³,7,14,8.97514141113921
2025-12-14 08:00:00+00:00,5.858333333333333,µg/m³,8,14,4.646585858974498
2025-12-14 09:00:00+00:00,7.986666679382323,µg/m³,9,14,6.630030305217015
2025-12-14 10:00:00+00:00,12.429999987284342,µg/m³,10,14,8.758333333333338
2025-12-14 11:00:00+00:00,10.694500001271564,µg/m³,11,14,10.370388889312748
2025-12-14 12:00:00+00:00,15.610833326975508,µg/m³,12,14,12.91177777184381
2025-12-14 13:00:00+00:00,14.20249999364217,µg/m³,13,14,13.502611107296419
2025-12-14 14:00:00+00:00,21.871666685740152,µg/m³,14,14,17.228333335452614
2025-12-14 15:00:00+00:00,27.4443333307902,µg/m³,15,14,21.172833336724178
2025-12-14 16:00:00+00:00,32.42549982070923,µg/m³,16,14,27.247166612413196
2025-12-14 17:00:00+00:00,33.14150012334188,µg/m³,17,14,31.00377775828044
2025-12-14 18:00:00+00:00,25.899833265940348,µg/m³,18,14,30.48894440333049
2025-12-14 19:00:00+00:00,21.77766666412354,µg/m³,19,14,26.93966668446859
2025-12-14 20:00:00+00:00,29.019333394368488,µg/m³,20,14,25.56561110814413
2025-12-14 21:00:00+00:00,23.185999997456864,µg/m³,21,14,24.661000018649634
2025-12-14 22:00:00+00:00,29.397333335876464,µg/m³,22,14,27.200888909233942
2025-12-14 23:00:00+00:00,29.755333423614506,µg/m³,23,14,27.44622225231595
2025-12-15 00:00:00+00:00,13.307999992370604,µg/m³,0,15,24.153555583953864
2025-12-15 01:00:00+00:00,7.425000000000001,µg/m³,1,15,16.829444471995043
2025-12-15 02:00:00+00:00,8.504999987284345,µg/m³,2,15,9.745999993218321
2025-12-15 03:00:00+00:00,5.4297083457311,µg/m³,3,15,7.119902777671821
2025-12-15 04:00:00+00:00,10.752666664123536,µg/m³,4,15,8.229124999046332
2025-12-15 05:00:00+00:00,13.8306666692098,µg/m³,5,15,10.004347226354817
2025-12-15 06:00:00+00:00,15.767000007629392,µg/m³,6,15,13.450111113654247
2025-12-15 07:00:00+00:00,13.842166678110758,µg/m³,7,15,14.479944451649986
2025-12-15 08:00:00+00:00,8.053000005086263,µg/m³,8,15,12.554055563608808
2025-12-15 09:00:00+00:00,12.01966667175293,µg/m³,9,15,11.304944451649988
2025-12-15 10:00:00+00:00,19.52483332951864,µg/m³,10,15,13.19916666878595
2025-12-15 11:00:00+00:00,27.34195830027262,µg/m³,11,15,19.62881943384807
2025-12-15 12:00:00+00:00,25.433666706085205,µg/m³,12,15,24.10015277862549
2025-12-15 13:00:00+00:00,17.644500001271567,µg/m³,13,15,23.473375002543133
2025-12-15 14:00:00+00:00,15.739166673024496,µg/m³,14,15,19.60577779346043
2025-12-15 15:00:00+00:00,9.17199999491374,µg/m³,15,15,14.185222223069937
2025-12-15 16:00:00+00:00,7.414833354949951,µg/m³,16,15,10.775333340962733
2025-12-15 17:00:00+00:00,7.241583347320557,µg/m³,17,15,7.942805565728087
2025-12-15 18:00:00+00:00,6.664166673024496,µg/m³,18,15,7.10686112509834
2025-12-15 19:00:00+00:00,13.03883333206177,µg/m³,19,15,8.981527784135613
2025-12-15 20:00:00+00:00,11.680000003178916,µg/m³,20,15,10.461000002755066
2025-12-15 21:00:00+00:00,24.0778333346049,µg/m³,21,15,16.2655555566152
2025-12-15 22:00:00+00:00,35.92783336639405,µg/m³,22,15,23.89522223472596
2025-12-15 23:00:00+00:00,29.602999687194824,µg/m³,23,15,29.86955546273126
2025-12-16 00:00:00+00:00,9.058500003814698,µg/m³,0,16,24.863111019134525
2025-12-16 01:00:00+00:00,11.377666695912678,µg/m³,1,16,16.679722128974074
2025-12-16 02:00:00+00:00,5.591833337148032,µg/m³,2,16,8.676000012291807
2025-12-16 03:00:00+00:00,1.7769583381712435,µg/m³,3,16,6.248819457077324
2025-12-16 04:00:00+00:00,1.3909722192419902,µg/m³,4,16,2.9199212981870932
2025-12-16 05:00:00+00:00,4.852833334604901,µg/m³,5,16,2.6735879640060496
2025-12-16 06:00:00+00:00,6.286958336830139,µg/m³,6,16,4.176921296892348
2025-12-16 07:00:00+00:00,5.686333338419597,µg/m³,7,16,5.608708336618217
2025-12-16 08:00:00+00:00,6.028500016530355,µg/m³,8,16,6.000597230593368
2025-12-16 09:00:00+00:00,13.95016667048136,µg/m³,9,16,8.555000008477109
2025-12-16 10:00:00+00:00,17.629833316802976,µg/m³,10,16,12.536166667938238
2025-12-16 11:00:00+00:00,18.57233333587647,µg/m³,11,16,16.717444441053605
2025-12-16 12:00:00+00:00,17.204999987284342,µg/m³,12,16,17.802388879987934
2025-12-16 13:00:00+00:00,12.347500006357828,µg/m³,13,16,16.041611109839554
2025-12-16 14:00:00+00:00,11.832999992370604,µg/m³,14,16,13.795166662004263
2025-12-16 15:00:00+00:00,7.019166660308838,µg/m³,15,16,10.399888886345762
2025-12-16 16:00:00+00:00,9.579833316802976,µg/m³,16,16,9.477333323160812
2025-12-16 17:00:00+00:00,8.47166665395101,µg/m³,17,16,8.356888877020944
2025-12-16 18:00:00+00:00,9.252499993642171,µg/m³,18,16,9.10133332146539
2025-12-16 19:00:00+00:00,26.9383334795634,µg/m³,19,16,14.887500042385533
2025-12-16 20:00:00+00:00,40.70266672770182,µg/m³,20,16,25.631166733635798
2025-12-16 21:00:00+00:00,37.31116663614909,µg/m³,21,16,34.98405561447144
2025-12-16 22:00:00+00:00,36.87499996821087,µg/m³,22,16,38.29627777735393
2025-12-16 23:00:00+00:00,37.03316669464112,µg/m³,23,16,37.07311109966704
2025-12-17 00:00:00+00:00,13.536333338419595,µg/m³,0,17,29.148166667090532
2025-12-17 01:00:00+00:00,10.05249999364217,µg/m³,1,17,20.2073333422343
2025-12-17 02:00:00+00:00,6.254999987284343,µg/m³,2,17,9.947944439782042
2025-12-17 03:00:00+00:00,12.197166792551675,µg/m³,3,17,9.5015555911594
2025-12-17 04:00:00+00:00,9.972833347320558,µg/m³,4,17,9.475000042385531
2025-12-17 05:00:00+00:00,17.869166564941406,µg/m³,5,17,13.34638890160455
2025-12-17 06:00:00+00:00,15.919874993960065,µg/m³,6,17,14.587291635407347
2025-12-17 07:00:00+00:00,18.984166685740156,µg/m³,7,17,17.591069414880547
2025-12-17 09:00:00+00:00,14.516333357493082,µg/m³,9,17,16.473458345731107
2025-12-17 10:00:00+00:00,17.855833339691163,µg/m³,10,17,17.11877779430814
2025-12-17 11:00:00+00:00,22.26966667175293,µg/m³,11,17,18.213944456312394
2025-12-17 12:00:00+00:00,13.674833329518636,µg/m³,12,17,17.933444446987583
2025-12-17 13:00:00+00:00,19.916666698455813,µg/m³,13,17,18.62038889990913
2025-12-17 14:00:00+00:00,26.55249999364217,µg/m³,14,17,20.048000007205545
2025-12-17 15:00:00+00:00,20.966499996185306,µg/m³,15,17,22.478555562761102
2025-12-17 16:00:00+00:00,25.19483334223429,µg/m³,16,17,24.237944444020595
2025-12-17 17:00:00+00:00,28.897666613260903,µg/m³,17,17,25.01966665056017
2025-12-17 18:00:00+00:00,36.13300015131633,µg/m³,18,17,30.07516670227051
2025-12-17 19:00:00+00:00,45.46383336385091,µg/m³,19,17,36.83150004280939
2025-12-17 20:00:00+00:00,48.678333028157546,µg/m³,20,17,43.4250555144416
2025-12-17 21:00:00+00:00,50.10283330281575,µg/m³,21,17,48.08166656494141
2025-12-17 22:00:00+00:00,48.84700012207031,µg/m³,22,17,49.20938881768121
2025-12-17 23:00:00+00:00,51.38033345540365,µg/m³,23,17,50.11005562676325
2025-12-18 00:00:00+00:00,46.2504997253418,µg/m³,0,18,48.825944434271925
2025-12-18 01:00:00+00:00,44.58254505504261,µg/m³,1,18,47.40445941192936
2025-12-18 02:00:00+00:00,42.65550003051758,µg/m³,2,18,44.496181603634
2025-12-18 03:00:00+00:00,46.99466654459636,µg/m³,3,18,44.744237210052184
2025-12-18 04:00:00+00:00,58.0918332417806,µg/m³,4,18,49.24733327229819
2025-12-18 05:00:00+00:00,46.5413335164388,µg/m³,5,18,50.542611100938586
2025-12-18 06:00:00+00:00,45.922333272298175,µg/m³,6,18,50.185166676839195
2025-12-18 07:00:00+00:00,46.05763633034447,µg/m³,7,18,46.173767706360486
2025-12-18 08:00:00+00:00,47.12483342488607,µg/m³,8,18,46.36826767584291
2025-12-18 09:00:00+00:00,55.117166392008464,µg/m³,9,18,49.43321204907968
2025-12-18 10:00:00+00:00,59.241666666666674,µg/m³,10,18,53.82788882785374
2025-12-18 11:00:00+00:00,39.125333086649576,µg/m³,11,18,51.161388715108245
2025-12-18 12:00:00+00:00,14.461000124613443,µg/m³,12,18,37.609333292643235
2025-12-18 13:00:00+00:00,21.038166681925457,µg/m³,13,18,24.8748332977295
2025-12-18 14:00:00+00:00,28.408333492279056,µg/m³,14,18,21.30250009960599
2025-12-18 15:00:00+00:00,29.336333560943604,µg/m³,15,18,26.26094457838271
2025-12-18 16:00:00+00:00,30.752666600545243,µg/m³,16,18,29.499111217922643
2025-12-18 17:00:00+00:00,36.841166973114014,µg/m³,17,18,32.31005571153429
2025-12-18 18:00:00+00:00,35.05833330154419,µg/m³,18,18,34.21738895840115
2025-12-18 19:00:00+00:00,27.9496667544047,µg/m³,19,18,33.2830556763543
2025-12-18 20:00:00+00:00,17.89183333714803,µg/m³,20,18,26.96661113103231
2025-12-18 21:00:00+00:00,23.80299990971883,µg/m³,21,18,23.214833333757195
2025-12-18 22:00:00+00:00,60.21650009155274,µg/m³,22,18,33.97044444613987
2025-12-18 23:00:00+00:00,48.88866678873697,µg/m³,23,18,44.302722263336186
2025-12-19 00:00:00+00:00,33.25283336639404,µg/m³,0,19,47.452666748894586
2025-12-19 01:00:00+00:00,26.003416665395097,µg/m³,1,19,36.04830560684204
2025-12-19 02:00:00+00:00,16.744666703542073,µg/m³,2,19,25.333638911777076
2025-12-19 03:00:00+00:00,29.652833175659183,µg/m³,3,19,24.13363884819879
2025-12-19 04:00:00+00:00,35.46416651407878,µg/m³,4,19,27.287222131093348
2025-12-19 05:00:00+00:00,39.88966623942058,µg/m³,5,19,35.00222197638618
2025-12-19 06:00:00+00:00,42.56433308919271,µg/m³,6,19,39.30605528089736
2025-12-19 07:00:00+00:00,50.77216669718425,µg/m³,7,19,44.40872200859918
2025-12-19 08:00:00+00:00,51.96350021362304,µg/m³,8,19,48.43333333333334
2025-12-19 09:00:00+00:00,46.70566660563151,µg/m³,9,19,49.81377783881294
2025-12-19 10:00:00+00:00,42.70033315022787,µg/m³,10,19,47.12316665649414
2025-12-19 11:00:00+00:00,46.057666651407885,µg/m³,11,19,45.1545554690891
2025-12-19 12:00:00+00:00,53.46433308919271,µg/m³,12,19,47.40744429694283
2025-12-19 13:00:00+00:00,63.98033345540366,µg/m³,13,19,54.50077773200143
2025-12-19 14:00:00+00:00,62.91133321126302,µg/m³,14,19,60.11866658528647
2025-12-19 15:00:00+00:00,76.43300018310548,µg/m³,15,19,67.77488894992406
2025-12-19 16:00:00+00:00,63.53566691080729,µg/m³,16,19,67.62666676839193
2025-12-19 17:00:00+00:00,66.31600036621093,µg/m³,17,19,68.76155582004124
2025-12-19 18:00:00+00:00,117.80987529754638,µg/m³,18,19,82.55384752485487
2025-12-19 19:00:00+00:00,64.98954168955484,µg/m³,19,19,83.03847245110406
2025-12-19 20:00:00+00:00,60.51949996948242,µg/m³,20,19,81.10630565219455
2025-12-19 21:00:00+00:00,126.49966684977214,µg/m³,21,19,84.0029028362698
2025-12-19 22:00:00+00:00,98.4698331197103,µg/m³,22,19,95.16299997965496
2025-12-19 23:00:00+00:00,79.81966654459636,µg/m³,23,19,101.59638883802627
2025-12-20 00:00:00+00:00,65.12783330281574,µg/m³,0,20,81.13911098904079
2025-12-20 01:00:00+00:00,37.01100006103516,µg/m³,1,20,60.65283330281576
2025-12-20 02:00:00+00:00,40.33866678873698,µg/m³,2,20,47.492500050862624
2025-12-20 03:00:00+00:00,34.88349990844727,µg/m³,3,20,37.41105558607313
2025-12-20 04:00:00+00:00,37.36600036621094,µg/m³,4,20,37.52938902113173
2025-12-20 05:00:00+00:00,38.0443486589374,µg/m³,5,20,36.76461631119853
2025-12-20 06:00:00+00:00,21.54666665395101,µg/m³,6,20,32.31900522636645
2025-12-20 07:00:00+00:00,22.39983332951864,µg/m³,7,20,27.330282880802343
2025-12-20 08:00:00+00:00,36.45316651662191,µg/m³,8,20,26.79988883336385
2025-12-20 09:00:00+00:00,36.74183320999145,µg/m³,9,20,31.864944352043995
2025-12-20 10:00:00+00:00,41.863666788736985,µg/m³,10,20,38.352888838450106
2025-12-20 11:00:00+00:00,44.58933308919271,µg/m³,11,20,41.06494436264038
2025-12-20 12:00:00+00:00,55.88399963378907,µg/m³,12,20,47.445666503906246
2025-12-20 13:00:00+00:00,54.586166636149095,µg/m³,13,20,51.68649978637695
2025-12-20 14:00:00+00:00,62.49416681925456,µg/m³,14,20,57.654777696397566
2025-12-20 15:00:00+00:00,81.06116663614908,µg/m³,15,20,66.04716669718424
2025-12-20 16:00:00+00:00,65.2913335164388,µg/m³,16,20,69.61555565728081
2025-12-20 17:00:00+00:00,44.04449996948242,µg/m³,17,20,63.46566670735677
2025-12-20 18:00:00+00:00,38.63099975585938,µg/m³,18,20,49.322277747260195
2025-12-20 19:00:00+00:00,46.68383305867513,µg/m³,19,20,43.11977759467231
2025-12-20 20:00:00+00:00,40.2668332417806,µg/m³,20,20,41.86055535210503
2025-12-20 21:00:00+00:00,31.204125086466476,µg/m³,21,20,39.384930462307395
2025-12-20 22:00:00+00:00,31.841666666666665,µg/m³,22,20,34.43754166497124
2025-12-20 23:00:00+00:00,37.84166673024496,µg/m³,23,20,33.629152827792694
2025-12-21 00:00:00+00:00,29.661499977111816,µg/m³,0,21,33.114944458007805
2025-12-21 01:00:00+00:00,15.639500013987222,µg/m³,1,21,27.71422224044799
2025-12-21 02:00:00+00:00,10.394666671752928,µg/m³,2,21,18.56522222095065
2025-12-21 03:00:00+00:00,13.074666659037272,µg/m³,3,21,13.036277781592469
2025-12-21 04:00:00+00:00,20.255499998728432,µg/m³,4,21,14.574944443172873
2025-12-21 05:00:00+00:00,16.98566665649414,µg/m³,5,21,16.77194443808661
2025-12-21 06:00:00+00:00,13.33070833683014,µg/m³,6,21,16.857291664017566
2025-12-21 07:00:00+00:00,26.58383315404256,µg/m³,7,21,18.966736049122275
2025-12-21 08:00:00+00:00,41.42109097567471,µg/m³,8,21,27.11187748884913
2025-12-21 09:00:00+00:00,30.60470826625824,µg/m³,9,21,32.86987746532517
2025-12-21 10:00:00+00:00,26.73583329518636,µg/m³,10,21,32.92054417903976
2025-12-21 11:00:00+00:00,29.096666812896725,µg/m³,11,21,28.812402791447102
2025-12-21 12:00:00+00:00,33.147833061218265,µg/m³,12,21,29.660111056433777
2025-12-21 13:00:00+00:00,41.67016626993814,µg/m³,13,21,34.6382220480177
2025-12-21 14:00:00+00:00,33.61699984868368,µg/m³,14,21,36.14499972661336
2025-12-21 15:00:00+00:00,42.313666788736974,µg/m³,15,21,39.20027763578626
2025-12-21 16:00:00+00:00,40.894833119710285,µg/m³,16,21,38.94183325237697
2025-12-21 17:00:00+00:00,41.9693333943685,µg/m³,17,21,41.725944434271916
2025-12-21 18:00:00+00:00,42.369999694824216,µg/m³,18,21,41.74472206963433
2025-12-21 19:00:00+00:00,48.27516657511393,µg/m³,19,21,44.20483322143554
2025-12-21 20:00:00+00:00,46.63833363850912,µg/m³,20,21,45.761166636149085
2025-12-21 21:00:00+00:00,45.31666666666666,µg/m³,21,21,46.74338896009656
2025-12-21 22:00:00+00:00,33.927333386739086,µg/m³,22,21,41.96077789730495
2025-12-21 23:00:00+00:00,24.181000010172525,µg/m³,23,21,34.47500002119275
2025-12-22 00:00:00+00:00,12.569666671752932,µg/m³,0,22,23.55933335622151
2025-12-22 01:00:00+00:00,14.23366667429606,µg/m³,1,22,16.99477778540717
2025-12-22 02:00:00+00:00,6.119666671752928,µg/m³,2,22,10.974333339267302
2025-12-22 03:00:00+00:00,5.639166673024495,µg/m³,3,22,8.66416667302449
2025-12-22 04:00:00+00:00,10.06716667811076,µg/m³,4,22,7.275333340962724
2025-12-22 05:00:00+00:00,10.42954165935516,µg/m³,5,22,8.711958336830135
2025-12-22 06:00:00+00:00,12.569666671752929,µg/m³,6,22,11.022125003072944
2025-12-22 07:00:00+00:00,28.669166723887127,µg/m³,7,22,17.222791684998402
2025-12-22 08:00:00+00:00,16.364500045776364,µg/m³,8,22,19.201111147138803
2025-12-22 09:00:00+00:00,7.605166657765707,µg/m³,9,22,17.546277809143064
2025-12-22 10:00:00+00:00,11.405499998728436,µg/m³,10,22,11.791722234090164
2025-12-22 11:00:00+00:00,27.194000148773195,µg/m³,11,22,15.401555601755774
2025-12-22 12:00:00+00:00,30.419499969482427,µg/m³,12,22,23.006333372328015
2025-12-22 13:00:00+00:00,11.088833333551884,µg/m³,13,22,22.900777817269162
2025-12-22 14:00:00+00:00,3.3801666647195816,µg/m³,14,22,14.962833322584627
2025-12-22 15:00:00+00:00,2.497500002384186,µg/m³,15,22,5.655500000218548
2025-12-22 16:00:00+00:00,2.8496666620175044,µg/m³,16,22,2.909111109707087
2025-12-22 17:00:00+00:00,14.569500001271566,µg/m³,17,22,6.638888888557749
2025-12-22 18:00:00+00:00,6.200000007947286,µg/m³,18,22,7.873055557078782
2025-12-22 19:00:00+00:00,1.4334999988476431,µg/m³,19,22,7.401000002688828
2025-12-22 20:00:00+00:00,0.0278333336114883,µg/m³,20,22,2.553777780135469
2025-12-22 21:00:00+00:00,16.11733334735036,µg/m³,21,22,5.859555559936493
2025-12-22 22:00:00+00:00,25.424833329518638,µg/m³,22,22,13.856666670160157
2025-12-22 23:00:00+00:00,30.427999973297123,µg/m³,23,22,23.99005555005537
2025-12-23 00:00:00+00:00,23.896999994913735,µg/m³,0,23,26.583277765909827
2025-12-23 01:00:00+00:00,3.649499988555908,µg/m³,1,23,19.324833318922252
2025-12-23 02:00:00+00:00,2.474666663010915,µg/m³,2,23,10.00705554882685
2025-12-23 03:00:00+00:00,1.9226666743556664,µg/m³,3,23,2.6822777753074925
2025-12-23 04:00:00+00:00,0.829999998708566,µg/m³,4,23,1.7424444453583792
2025-12-23 05:00:00+00:00,0.1693333327770233,µg/m³,5,23,0.9740000019470817
2025-12-23 06:00:00+00:00,0.4890000030398369,µg/m³,6,23,0.4961111115084718
2025-12-23 07:00:00+00:00,1.122166664898396,µg/m³,7,23,0.5935000002384151
2025-12-23 08:00:00+00:00,2.0912500098347664,µg/m³,8,23,1.2341388925909962
2025-12-23 09:00:00+00:00,24.97500006357828,µg/m³,9,23,9.396138912770477
